id_renglon,venta_id,fecha_venta,jugador_id,producto_id,ubicacion_id,cantidad,nombre,categoria,precio,costo,fecha_registro,edad_nino,tipo_suscripcion,estado,municipio,latitud,longitud,Ingreso_Total,Costo_Total,Utilidad
2681,51819,2024-03-16,JUG-137,PROD-05,UBI-PUE026,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-02-06,11,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,450.0,180.0,270.0
2682,51820,2023-12-30,JUG-059,PROD-05,UBI-PUE007,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-12-09,10,Premium,Puebla,Xicotepec De Juárez,20.26326336073004,-97.9686272452115,450.0,180.0,270.0
2683,51821,2026-07-21,JUG-175,PROD-03,UBI-PUE127,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-08-23,11,Gratuita,Puebla,San Andrés Cholula,19.018580964302764,-98.31794080696504,280.0,90.0,190.0
2684,51822,2025-08-31,JUG-031,PROD-04,UBI-PUE250,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-12-27,7,Gratuita,Puebla,San Antonio Matlahuacales,19.754364570446285,-98.08288643996242,120.0,35.0,85.0
2685,51823,2025-04-04,JUG-146,PROD-07,UBI-PUE053,1,Libreta de Tareas,Papelería,110.0,30.0,2024-11-26,6,Gratuita,Puebla,Tehuacán,18.47209280845156,-97.43251449139444,110.0,30.0,80.0
2686,51824,2024-10-08,JUG-157,PROD-06,UBI-PUE097,1,Lapicera Colección,Papelería,95.0,25.0,2023-07-09,6,Premium,Puebla,San Andrés Cholula,19.02846632074024,-98.30595361361358,95.0,25.0,70.0
2687,51824,2024-10-08,JUG-157,PROD-07,UBI-PUE097,1,Libreta de Tareas,Papelería,110.0,30.0,2023-07-09,6,Premium,Puebla,San Andrés Cholula,19.02846632074024,-98.30595361361358,110.0,30.0,80.0
2688,51824,2024-10-08,JUG-157,PROD-05,UBI-PUE097,2,Mochila Ergonómica,Accesorios,450.0,180.0,2023-07-09,6,Premium,Puebla,San Andrés Cholula,19.02846632074024,-98.30595361361358,900.0,360.0,540.0
2689,51825,2023-03-10,JUG-119,PROD-02,UBI-PUE274,3,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-02-05,7,Premium,Puebla,Heroica Puebla De Zaragoza,18.99269320783656,-98.2306980755512,240.0,15.0,225.0
2690,51826,2025-10-29,JUG-212,PROD-04,UBI-PUE212,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-11-09,10,Gratuita,Puebla,Amozoc De Mota,19.049371678388948,-98.03918605198412,120.0,35.0,85.0
2692,51827,2025-07-25,JUG-071,PROD-01,UBI-PUE208,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-04-02,7,Gratuita,Puebla,Amozoc De Mota,19.03914893321776,-98.05274730111245,150.0,45.0,105.0
2693,51828,2025-08-23,JUG-016,PROD-02,UBI-PUE189,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-11-02,9,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.145325233776628,-98.2362716801404,80.0,5.0,75.0
2694,51829,2025-05-18,JUG-092,PROD-04,UBI-PUE064,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-07-12,6,Gratuita,Puebla,Zacatlán,19.94016070017357,-97.96166085110052,120.0,35.0,85.0
2695,51830,2024-09-07,JUG-026,PROD-07,UBI-PUE031,1,Libreta de Tareas,Papelería,110.0,30.0,2024-08-02,9,Gratuita,Puebla,Tehuacán,18.44945974480804,-97.38050109381538,110.0,30.0,80.0
2696,51831,2025-06-16,JUG-016,PROD-07,UBI-PUE052,1,Libreta de Tareas,Papelería,110.0,30.0,2024-11-02,9,Gratuita,Puebla,Tehuacán,18.47893098831278,-97.43182784586894,110.0,30.0,80.0
2697,51832,2024-09-10,JUG-040,PROD-01,UBI-PUE222,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-11-13,12,Gratuita,Puebla,Villa Avila Camacho,20.383091927918866,-97.8795480125374,450.0,135.0,315.0
2698,51833,2023-11-28,JUG-184,PROD-01,UBI-PUE031,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-05-21,7,Gratuita,Puebla,Tehuacán,18.44945974480804,-97.38050109381538,150.0,45.0,105.0
2699,51834,2023-10-30,JUG-150,PROD-07,UBI-PUE154,1,Libreta de Tareas,Papelería,110.0,30.0,2023-09-02,11,Gratuita,Puebla,Puebla (Centro),19.02790694284796,-98.14424479135413,110.0,30.0,80.0
2700,51835,2026-07-11,JUG-139,PROD-05,UBI-PUE161,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-06-25,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.903075740814074,-98.25297647897236,450.0,180.0,270.0
2701,51835,2026-07-11,JUG-139,PROD-05,UBI-PUE161,2,Mochila Ergonómica,Accesorios,450.0,180.0,2025-06-25,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.903075740814074,-98.25297647897236,900.0,360.0,540.0
2702,51836,2023-09-07,JUG-234,PROD-06,UBI-PUE108,1,Lapicera Colección,Papelería,95.0,25.0,2023-07-04,11,Premium,Puebla,San Andrés Cholula,19.02616856530225,-98.3109550664127,95.0,25.0,70.0
2703,51837,2025-01-14,JUG-250,PROD-02,UBI-PUE253,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-01-10,7,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.95448569820932,-98.2515608404298,80.0,5.0,75.0
2704,51838,2026-02-07,JUG-205,PROD-07,UBI-PUE197,3,Libreta de Tareas,Papelería,110.0,30.0,2024-11-18,12,Gratuita,Puebla,Amozoc De Mota,19.048101199294088,-98.0705942306248,330.0,90.0,240.0
2705,51839,2026-03-13,JUG-204,PROD-01,UBI-PUE226,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-07-06,6,Gratuita,Puebla,Chignahuapan,19.835450667319225,-98.04272048537683,150.0,45.0,105.0
2706,51840,2025-07-31,JUG-235,PROD-01,UBI-PUE028,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-04-23,9,Gratuita,Puebla,Tehuacán,18.44294608031644,-97.36985808817036,150.0,45.0,105.0
2707,51841,2024-09-14,JUG-191,PROD-04,UBI-PUE144,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-09-24,7,Gratuita,Puebla,Puebla (Centro),19.108472629070302,-98.2284481828444,120.0,35.0,85.0
2709,51842,2023-03-06,JUG-034,PROD-06,UBI-PUE011,1,Lapicera Colección,Papelería,95.0,25.0,2023-01-23,10,Gratuita,Puebla,Huauchinango,20.18502866253168,-98.06157979846836,95.0,25.0,70.0
2710,51843,2025-12-20,JUG-033,PROD-05,UBI-PUE042,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-06-29,10,Gratuita,Puebla,Tehuacán,18.44864555025473,-97.4108851583181,450.0,180.0,270.0
2711,51844,2025-11-25,JUG-174,PROD-07,UBI-PUE132,3,Libreta de Tareas,Papelería,110.0,30.0,2025-06-12,12,Gratuita,Puebla,San Andrés Cholula,19.01712033992352,-98.31877765619926,330.0,90.0,240.0
2712,51845,2026-01-08,JUG-178,PROD-01,UBI-PUE229,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-03-25,10,Gratuita,Puebla,Chignahuapan,19.83583590938461,-98.034268084546,150.0,45.0,105.0
2713,51846,2025-07-04,JUG-123,PROD-04,UBI-PUE056,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-05-18,10,Premium,Puebla,Zacatlán,19.938385618481306,-97.96320580353284,120.0,35.0,85.0
2714,51847,2026-03-03,JUG-195,PROD-02,UBI-PUE023,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-08-15,7,Gratuita,Puebla,Huauchinango,20.17818097653682,-98.06346807366349,160.0,10.0,150.0
2715,51847,2026-03-03,JUG-195,PROD-04,UBI-PUE023,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-08-15,7,Gratuita,Puebla,Huauchinango,20.17818097653682,-98.06346807366349,120.0,35.0,85.0
2716,51848,2025-05-13,JUG-236,PROD-07,UBI-PUE097,1,Libreta de Tareas,Papelería,110.0,30.0,2024-05-25,12,Premium,Puebla,San Andrés Cholula,19.02846632074024,-98.30595361361358,110.0,30.0,80.0
2717,51849,2023-01-25,JUG-140,PROD-07,UBI-PUE143,1,Libreta de Tareas,Papelería,110.0,30.0,2023-01-08,6,Gratuita,Puebla,Puebla (Centro),18.9694232142765,-98.22065157231933,110.0,30.0,80.0
2718,51850,2023-07-28,JUG-197,PROD-03,UBI-PUE050,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-03-17,11,Premium,Puebla,Tehuacán,18.502374105369224,-97.41208678701123,280.0,90.0,190.0
2719,51851,2025-11-22,JUG-014,PROD-02,UBI-PUE025,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-07-22,7,Gratuita,Puebla,Huauchinango,20.172702611181343,-98.0608073222522,80.0,5.0,75.0
2720,51851,2025-11-22,JUG-014,PROD-08,UBI-PUE025,2,Planilla Stickers,Papelería,35.0,8.0,2025-07-22,7,Gratuita,Puebla,Huauchinango,20.172702611181343,-98.0608073222522,70.0,16.0,54.0
2721,51851,2025-11-22,JUG-014,PROD-08,UBI-PUE025,3,Planilla Stickers,Papelería,35.0,8.0,2025-07-22,7,Gratuita,Puebla,Huauchinango,20.172702611181343,-98.0608073222522,105.0,24.0,81.0
2722,51852,2026-09-05,JUG-129,PROD-01,UBI-PUE070,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-06-25,6,Gratuita,Puebla,Atlixco,18.895328389622563,-98.43723430072224,150.0,45.0,105.0
2723,51853,2024-08-27,JUG-025,PROD-07,UBI-PUE223,1,Libreta de Tareas,Papelería,110.0,30.0,2023-11-04,6,Premium,Puebla,Chignahuapan,19.830745875895037,-98.0365962574568,110.0,30.0,80.0
2724,51854,2024-11-06,JUG-156,PROD-02,UBI-PUE280,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-03-21,12,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.031315695241982,-98.21481963772132,80.0,5.0,75.0
2725,51854,2024-11-06,JUG-156,PROD-01,UBI-PUE280,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-03-21,12,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.031315695241982,-98.21481963772132,150.0,45.0,105.0
2726,51854,2024-11-06,JUG-156,PROD-02,UBI-PUE280,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-03-21,12,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.031315695241982,-98.21481963772132,160.0,10.0,150.0
2727,51855,2024-11-13,JUG-003,PROD-04,UBI-PUE089,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-02-17,9,Premium,Puebla,San Andrés Cholula,19.0150490611301,-98.31244148884034,120.0,35.0,85.0
2728,51855,2024-11-13,JUG-003,PROD-01,UBI-PUE089,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-02-17,9,Premium,Puebla,San Andrés Cholula,19.0150490611301,-98.31244148884034,150.0,45.0,105.0
2729,51855,2024-11-13,JUG-003,PROD-03,UBI-PUE089,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-02-17,9,Premium,Puebla,San Andrés Cholula,19.0150490611301,-98.31244148884034,280.0,90.0,190.0
2730,51856,2024-03-30,JUG-083,PROD-04,UBI-PUE059,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-01-30,9,Gratuita,Puebla,Zacatlán,19.9482290018512,-97.96166085110052,120.0,35.0,85.0
2731,51856,2024-03-30,JUG-083,PROD-06,UBI-PUE059,1,Lapicera Colección,Papelería,95.0,25.0,2024-01-30,9,Gratuita,Puebla,Zacatlán,19.9482290018512,-97.96166085110052,95.0,25.0,70.0
2732,51857,2025-09-29,JUG-026,PROD-03,UBI-PUE172,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-08-02,9,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.9049428852566,-98.223084828748,280.0,90.0,190.0
2733,51858,2025-11-22,JUG-205,PROD-06,UBI-PUE009,1,Lapicera Colección,Papelería,95.0,25.0,2024-11-18,12,Gratuita,Puebla,Xicotepec De Juárez,20.275854028568958,-97.95344261674958,95.0,25.0,70.0
2734,51859,2025-11-07,JUG-121,PROD-06,UBI-PUE077,1,Lapicera Colección,Papelería,95.0,25.0,2024-12-04,8,Gratuita,Puebla,Atlixco,18.90052545577758,-98.40633525305624,95.0,25.0,70.0
2735,51860,2026-05-09,JUG-178,PROD-08,UBI-PUE107,1,Planilla Stickers,Papelería,35.0,8.0,2025-03-25,10,Gratuita,Puebla,San Andrés Cholula,19.020288337830102,-98.31577151651317,35.0,8.0,27.0
2736,51861,2026-02-07,JUG-221,PROD-05,UBI-PUE131,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-03-05,6,Gratuita,Puebla,San Andrés Cholula,19.0146656506021,-98.32010803190488,450.0,180.0,270.0
2737,51862,2024-02-12,JUG-187,PROD-02,UBI-PUE273,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-03-20,11,Premium,Puebla,Heroica Puebla De Zaragoza,18.971823137028533,-98.25913918581844,80.0,5.0,75.0
2738,51863,2024-04-07,JUG-105,PROD-03,UBI-PUE025,3,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-03-09,11,Gratuita,Puebla,Huauchinango,20.172702611181343,-98.0608073222522,840.0,270.0,570.0
2739,51863,2024-04-07,JUG-105,PROD-02,UBI-PUE025,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-03-09,11,Gratuita,Puebla,Huauchinango,20.172702611181343,-98.0608073222522,80.0,5.0,75.0
2740,51863,2024-04-07,JUG-105,PROD-03,UBI-PUE025,2,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-03-09,11,Gratuita,Puebla,Huauchinango,20.172702611181343,-98.0608073222522,560.0,180.0,380.0
2741,51864,2024-04-11,JUG-069,PROD-02,UBI-PUE180,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-03-27,7,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.155541422273828,-98.2415931829629,80.0,5.0,75.0
2742,51864,2024-04-11,JUG-069,PROD-08,UBI-PUE180,1,Planilla Stickers,Papelería,35.0,8.0,2023-03-27,7,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.155541422273828,-98.2415931829629,35.0,8.0,27.0
2744,51865,2025-10-12,JUG-066,PROD-01,UBI-PUE271,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-03-26,10,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.97414375969181,-98.23402238436118,150.0,45.0,105.0
2745,51866,2024-06-18,JUG-219,PROD-08,UBI-PUE243,2,Planilla Stickers,Papelería,35.0,8.0,2024-05-08,6,Premium,Puebla,Chignahuapan,19.835786718276207,-98.01454903635826,70.0,16.0,54.0
2746,51867,2023-12-30,JUG-128,PROD-06,UBI-PUE034,1,Lapicera Colección,Papelería,95.0,25.0,2023-02-15,10,Gratuita,Puebla,Tehuacán,18.46036957936015,-97.38650924216338,95.0,25.0,70.0
2747,51868,2024-12-31,JUG-036,PROD-02,UBI-PUE126,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-09-12,6,Gratuita,Puebla,San Andrés Cholula,19.020987945017257,-98.31726429710838,80.0,5.0,75.0
2748,51869,2025-11-14,JUG-029,PROD-08,UBI-PUE189,1,Planilla Stickers,Papelería,35.0,8.0,2024-12-08,11,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.145325233776628,-98.2362716801404,35.0,8.0,27.0
2749,51870,2026-07-30,JUG-127,PROD-07,UBI-PUE224,1,Libreta de Tareas,Papelería,110.0,30.0,2025-09-25,6,Gratuita,Puebla,Chignahuapan,19.843323679538585,-98.03317689676142,110.0,30.0,80.0
2750,51871,2024-08-13,JUG-070,PROD-01,UBI-PUE163,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-04-21,6,Premium,Puebla,Puebla (San Andrés Azumiatla),18.899428386340052,-98.24939021332398,150.0,45.0,105.0
2751,51872,2026-05-06,JUG-120,PROD-02,UBI-PUE138,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-01-20,7,Gratuita,Puebla,Puebla (Centro),18.96254142514532,-98.27158942774984,80.0,5.0,75.0
2752,51873,2023-02-26,JUG-189,PROD-04,UBI-PUE196,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-02-06,7,Premium,Puebla,Amozoc De Mota,19.034557043718344,-98.07443463186864,120.0,35.0,85.0
2753,51874,2025-01-24,JUG-028,PROD-04,UBI-PUE119,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-12-31,7,Gratuita,Puebla,San Andrés Cholula,19.02112062880673,-98.3160904867258,120.0,35.0,85.0
2754,51875,2026-08-31,JUG-043,PROD-03,UBI-PUE034,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-09-13,9,Premium,Puebla,Tehuacán,18.46036957936015,-97.38650924216338,280.0,90.0,190.0
2755,51875,2026-08-31,JUG-043,PROD-05,UBI-PUE034,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-09-13,9,Premium,Puebla,Tehuacán,18.46036957936015,-97.38650924216338,450.0,180.0,270.0
2756,51875,2026-08-31,JUG-043,PROD-01,UBI-PUE034,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-09-13,9,Premium,Puebla,Tehuacán,18.46036957936015,-97.38650924216338,150.0,45.0,105.0
2757,51876,2026-07-01,JUG-102,PROD-03,UBI-PUE076,2,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-09-16,8,Gratuita,Puebla,Atlixco,18.90166229253208,-98.40582026891212,560.0,180.0,380.0
2758,51876,2026-07-01,JUG-102,PROD-08,UBI-PUE076,1,Planilla Stickers,Papelería,35.0,8.0,2025-09-16,8,Gratuita,Puebla,Atlixco,18.90166229253208,-98.40582026891212,35.0,8.0,27.0
2759,51877,2024-05-14,JUG-210,PROD-02,UBI-PUE193,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-05-23,9,Premium,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,160.0,10.0,150.0
2760,51878,2026-06-20,JUG-142,PROD-02,UBI-PUE156,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-02-24,6,Gratuita,Puebla,Puebla (Centro),19.04657808577291,-98.16347642846873,80.0,5.0,75.0
2761,51879,2025-10-03,JUG-088,PROD-07,UBI-PUE026,1,Libreta de Tareas,Papelería,110.0,30.0,2024-06-28,9,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,110.0,30.0,80.0
2762,51880,2024-04-20,JUG-151,PROD-06,UBI-PUE160,1,Lapicera Colección,Papelería,95.0,25.0,2023-08-29,12,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.906638196336388,-98.245983260958,95.0,25.0,70.0
2763,51880,2024-04-20,JUG-151,PROD-04,UBI-PUE160,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-08-29,12,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.906638196336388,-98.245983260958,120.0,35.0,85.0
2764,51881,2025-12-25,JUG-016,PROD-01,UBI-PUE168,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-11-02,9,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.897816739272187,-98.25952141378066,150.0,45.0,105.0
2765,51881,2025-12-25,JUG-016,PROD-04,UBI-PUE168,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-11-02,9,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.897816739272187,-98.25952141378066,120.0,35.0,85.0
2766,51882,2024-09-15,JUG-141,PROD-02,UBI-PUE039,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-05-15,9,Gratuita,Puebla,Tehuacán,18.47958222853272,-97.43148452408263,80.0,5.0,75.0
2767,51883,2024-03-16,JUG-191,PROD-04,UBI-PUE023,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-09-24,7,Gratuita,Puebla,Huauchinango,20.17818097653682,-98.06346807366349,120.0,35.0,85.0
2768,51884,2026-02-06,JUG-146,PROD-04,UBI-PUE034,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-11-26,6,Gratuita,Puebla,Tehuacán,18.46036957936015,-97.38650924216338,120.0,35.0,85.0
2769,51885,2023-12-21,JUG-140,PROD-04,UBI-PUE244,2,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-01-08,6,Gratuita,Puebla,Chignahuapan,19.82455262201839,-98.02710370392826,240.0,70.0,170.0
2770,51886,2024-04-11,JUG-242,PROD-08,UBI-PUE058,1,Planilla Stickers,Papelería,35.0,8.0,2023-11-03,9,Gratuita,Puebla,Zacatlán,19.943710803704,-97.9391732101409,35.0,8.0,27.0
2771,51886,2024-04-11,JUG-242,PROD-03,UBI-PUE058,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-11-03,9,Gratuita,Puebla,Zacatlán,19.943710803704,-97.9391732101409,280.0,90.0,190.0
2772,51887,2026-04-01,JUG-049,PROD-04,UBI-PUE151,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-08-17,10,Gratuita,Puebla,Puebla (Centro),19.05443899162408,-98.23780411547447,120.0,35.0,85.0
2773,51888,2024-06-17,JUG-017,PROD-07,UBI-PUE150,1,Libreta de Tareas,Papelería,110.0,30.0,2023-10-16,11,Gratuita,Puebla,Puebla (Centro),19.060825703360525,-98.19206400039404,110.0,30.0,80.0
2774,51888,2024-06-17,JUG-017,PROD-01,UBI-PUE150,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-10-16,11,Gratuita,Puebla,Puebla (Centro),19.060825703360525,-98.19206400039404,150.0,45.0,105.0
2775,51889,2026-02-25,JUG-246,PROD-02,UBI-PUE197,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-10-29,10,Gratuita,Puebla,Amozoc De Mota,19.048101199294088,-98.0705942306248,80.0,5.0,75.0
2776,51889,2026-02-25,JUG-246,PROD-01,UBI-PUE197,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-10-29,10,Gratuita,Puebla,Amozoc De Mota,19.048101199294088,-98.0705942306248,150.0,45.0,105.0
2778,51890,2026-08-28,JUG-162,PROD-05,UBI-PUE008,2,Mochila Ergonómica,Accesorios,450.0,180.0,2025-05-13,10,Gratuita,Puebla,Xicotepec De Juárez,20.268108133121515,-97.9726818655338,900.0,360.0,540.0
2779,51890,2026-08-28,JUG-162,PROD-06,UBI-PUE008,1,Lapicera Colección,Papelería,95.0,25.0,2025-05-13,10,Gratuita,Puebla,Xicotepec De Juárez,20.268108133121515,-97.9726818655338,95.0,25.0,70.0
2780,51891,2024-04-19,JUG-017,PROD-02,UBI-PUE064,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-10-16,11,Gratuita,Puebla,Zacatlán,19.94016070017357,-97.96166085110052,80.0,5.0,75.0
2781,51892,2025-06-21,JUG-016,PROD-05,UBI-PUE196,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-11-02,9,Gratuita,Puebla,Amozoc De Mota,19.034557043718344,-98.07443463186864,450.0,180.0,270.0
2782,51892,2025-06-21,JUG-016,PROD-06,UBI-PUE196,1,Lapicera Colección,Papelería,95.0,25.0,2024-11-02,9,Gratuita,Puebla,Amozoc De Mota,19.034557043718344,-98.07443463186864,95.0,25.0,70.0
2783,51893,2026-05-03,JUG-041,PROD-05,UBI-PUE050,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-01-01,8,Gratuita,Puebla,Tehuacán,18.502374105369224,-97.41208678701123,450.0,180.0,270.0
2784,51893,2026-05-03,JUG-041,PROD-02,UBI-PUE050,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-01-01,8,Gratuita,Puebla,Tehuacán,18.502374105369224,-97.41208678701123,80.0,5.0,75.0
2785,51894,2024-06-24,JUG-238,PROD-06,UBI-PUE063,3,Lapicera Colección,Papelería,95.0,25.0,2023-02-24,12,Gratuita,Puebla,Zacatlán,19.93451264372708,-97.97058724293184,285.0,75.0,210.0
2786,51895,2025-08-02,JUG-095,PROD-05,UBI-PUE167,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-08-09,7,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.890191792692026,-98.25082471958332,450.0,180.0,270.0
2787,51896,2026-05-30,JUG-116,PROD-03,UBI-PUE096,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-04-18,10,Gratuita,Puebla,San Andrés Cholula,19.0498645292596,-98.29639133207162,280.0,90.0,190.0
2788,51897,2026-10-17,JUG-043,PROD-06,UBI-PUE210,1,Lapicera Colección,Papelería,95.0,25.0,2025-09-13,9,Premium,Puebla,Amozoc De Mota,19.044341517383312,-98.03798442231452,95.0,25.0,70.0
2789,51897,2026-10-17,JUG-043,PROD-08,UBI-PUE210,1,Planilla Stickers,Papelería,35.0,8.0,2025-09-13,9,Premium,Puebla,Amozoc De Mota,19.044341517383312,-98.03798442231452,35.0,8.0,27.0
2790,51898,2025-08-09,JUG-091,PROD-05,UBI-PUE121,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-04-07,11,Gratuita,Puebla,San Andrés Cholula,19.02134980964816,-98.31721326187434,450.0,180.0,270.0
2791,51898,2025-08-09,JUG-091,PROD-02,UBI-PUE121,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-04-07,11,Gratuita,Puebla,San Andrés Cholula,19.02134980964816,-98.31721326187434,80.0,5.0,75.0
2792,51899,2025-05-24,JUG-089,PROD-05,UBI-PUE071,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-07-18,6,Gratuita,Puebla,Atlixco,18.90880794690279,-98.44392909459572,450.0,180.0,270.0
2793,51899,2025-05-24,JUG-089,PROD-07,UBI-PUE071,1,Libreta de Tareas,Papelería,110.0,30.0,2024-07-18,6,Gratuita,Puebla,Atlixco,18.90880794690279,-98.44392909459572,110.0,30.0,80.0
2795,51900,2024-02-11,JUG-157,PROD-02,UBI-PUE012,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-07-09,6,Premium,Puebla,Huauchinango,20.184384187262157,-98.05737409462476,80.0,5.0,75.0
2796,51901,2025-06-04,JUG-158,PROD-02,UBI-PUE147,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-01-03,12,Gratuita,Puebla,Puebla (Centro),19.057878020811533,-98.22065157231933,160.0,10.0,150.0
2797,51901,2025-06-04,JUG-158,PROD-04,UBI-PUE147,2,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-01-03,12,Gratuita,Puebla,Puebla (Centro),19.057878020811533,-98.22065157231933,240.0,70.0,170.0
2798,51902,2025-10-09,JUG-101,PROD-06,UBI-PUE168,1,Lapicera Colección,Papelería,95.0,25.0,2024-08-25,8,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.897816739272187,-98.25952141378066,95.0,25.0,70.0
